AccountId,AssessmentId,AssessmentVersionId,Score,DisplayScore,Percentage,Percentile,CreationDate,AssessmentResultId,AnswerTypeId,ResourceDescription,TotalResponses,CorrectResponses,BonusAwards,Level,FailedLevels,EarlyResponses,LateResponses
694114,20,114,34,3400,40.47619048,0,2025-10-12 21:34:55,6978315,2,Responses,38,34,,,,1,0
694114,20,114,34,3400,40.47619048,0,2025-10-12 21:34:55,6978315,3,Reaction Time,,,,,,,
694114,20,114,34,3400,40.47619048,0,2025-10-12 21:34:55,6978315,4,Level,,,,14,"13:1:11,13:2:12,13:3:12,14:1:12,15:1:13",,
694114,20,114,34,3400,40.47619048,0,2025-10-12 21:34:55,6978315,6,Bonus Awards,,,0,,,,
693753,20,114,50,5000,59.52380952,0,2025-10-12 21:30:02,6978308,2,Responses,53,50,,,,3,5
693753,20,114,50,5000,59.52380952,0,2025-10-12 21:30:02,6978308,3,Reaction Time,,,,,,,
693753,20,114,50,5000,59.52380952,0,2025-10-12 21:30:02,6978308,4,Level,,,,19,"13:1:12,13:2:12,17:1:15,17:2:16,20:1:19",,
693753,20,114,50,5000,59.52380952,0,2025-10-12 21:30:02,6978308,6,Bonus Awards,,,0,,,,
694118,20,114,28,2800,33.33333333,0,2025-10-12 21:08:03,6978258,2,Responses,31,28,,,,1,2
694118,20,114,28,2800,33.33333333,0,2025-10-12 21:08:03,6978258,3,Reaction Time,,,,,,,
694118,20,114,28,2800,33.33333333,0,2025-10-12 21:08:03,6978258,4,Level,,,,12,"11:1:9,12:1:10,12:2:11,12:3:11,13:1:11",,
694118,20,114,28,2800,33.33333333,0,2025-10-12 21:08:03,6978258,6,Bonus Awards,,,0,,,,
694102,20,114,53,5300,63.0952381,0,2025-10-12 20:59:03,6978233,2,Responses,54,53,,,,3,7
694102,20,114,53,5300,63.0952381,0,2025-10-12 20:59:03,6978233,3,Reaction Time,,,,,,,
694102,20,114,53,5300,63.0952381,0,2025-10-12 20:59:03,6978233,4,Level,,,,20,"16:1:14,19:1:18,19:2:18,20:1:19,21:1:19",,
694102,20,114,53,5300,63.0952381,0,2025-10-12 20:59:03,6978233,6,Bonus Awards,,,0,,,,
642661,20,114,25,2500,29.76190476,0,2025-10-12 20:48:00,6978191,2,Responses,28,25,,,,1,4
642661,20,114,25,2500,29.76190476,0,2025-10-12 20:48:00,6978191,3,Reaction Time,,,,,,,
642661,20,114,25,2500,29.76190476,0,2025-10-12 20:48:00,6978191,4,Level,,,,11,"7:1:5,7:2:5,11:1:9,11:2:9,12:1:10",,
642661,20,114,25,2500,29.76190476,0,2025-10-12 20:48:00,6978191,6,Bonus Awards,,,0,,,,
694111,20,114,18,1800,21.42857143,0,2025-10-12 20:46:52,6978190,2,Responses,18,18,,,,0,4
694111,20,114,18,1800,21.42857143,0,2025-10-12 20:46:52,6978190,3,Reaction Time,,,,,,,
694111,20,114,18,1800,21.42857143,0,2025-10-12 20:46:52,6978190,4,Level,,,,9,"7:1:5,8:1:6,8:2:6,9:1:7,10:1:8",,
694111,20,114,18,1800,21.42857143,0,2025-10-12 20:46:52,6978190,6,Bonus Awards,,,0,,,,
694104,20,114,45,4500,53.57142857,0,2025-10-12 20:45:35,6978183,2,Responses,50,45,,,,2,6
694104,20,114,45,4500,53.57142857,0,2025-10-12 20:45:35,6978183,3,Reaction Time,,,,,,,
694104,20,114,45,4500,53.57142857,0,2025-10-12 20:45:35,6978183,4,Level,,,,18,"13:1:12,13:2:12,14:1:13,18:1:16,19:1:17",,
694104,20,114,45,4500,53.57142857,0,2025-10-12 20:45:35,6978183,6,Bonus Awards,,,0,,,,
694088,20,114,34,3400,40.47619048,0,2025-10-12 20:33:28,6978146,2,Responses,37,34,,,,2,1
694088,20,114,34,3400,40.47619048,0,2025-10-12 20:33:28,6978146,3,Reaction Time,,,,,,,
694088,20,114,34,3400,40.47619048,0,2025-10-12 20:33:28,6978146,4,Level,,,,14,"13:1:11,13:2:12,14:1:13,14:2:13,15:1:13",,
694088,20,114,34,3400,40.47619048,0,2025-10-12 20:33:28,6978146,6,Bonus Awards,,,0,,,,
694107,20,114,25,2500,29.76190476,0,2025-10-12 20:24:48,6978124,2,Responses,25,25,,,,0,4
694107,20,114,25,2500,29.76190476,0,2025-10-12 20:24:48,6978124,3,Reaction Time,,,,,,,
694107,20,114,25,2500,29.76190476,0,2025-10-12 20:24:48,6978124,4,Level,,,,11,"10:1:9,11:1:9,12:1:10,12:2:10,12:3:10",,
694107,20,114,25,2500,29.76190476,0,2025-10-12 20:24:48,6978124,6,Bonus Awards,,,0,,,,
693758,20,114,21,2100,25,0,2025-10-12 20:14:08,6978096,2,Responses,26,21,,,,5,2
693758,20,114,21,2100,25,0,2025-10-12 20:14:08,6978096,3,Reaction Time,,,,,,,
693758,20,114,21,2100,25,0,2025-10-12 20:14:08,6978096,4,Level,,,,10,"7:1:6,8:1:6,8:2:6,8:3:7,11:1:9",,
693758,20,114,21,2100,25,0,2025-10-12 20:14:08,6978096,6,Bonus Awards,,,0,,,,
694097,20,114,10,1000,11.9047619,0,2025-10-12 20:04:51,6978079,2,Responses,16,10,,,,0,1
694097,20,114,10,1000,11.9047619,0,2025-10-12 20:04:51,6978079,3,Reaction Time,,,,,,,
694097,20,114,10,1000,11.9047619,0,2025-10-12 20:04:51,6978079,4,Level,,,,6,"2:1:2,3:1:2,7:1:5,7:2:5,7:3:6",,
694097,20,114,10,1000,11.9047619,0,2025-10-12 20:04:51,6978079,6,Bonus Awards,,,0,,,,
565952,20,114,34,3400,40.47619048,0,2025-10-12 19:36:43,6978023,2,Responses,34,34,,,,4,5
565952,20,114,34,3400,40.47619048,0,2025-10-12 19:36:43,6978023,3,Reaction Time,,,,,,,
565952,20,114,34,3400,40.47619048,0,2025-10-12 19:36:43,6978023,4,Level,,,,13,"12:1:11,12:2:11,13:1:11,14:1:12,14:2:13",,
565952,20,114,34,3400,40.47619048,0,2025-10-12 19:36:43,6978023,6,Bonus Awards,,,0,,,,
637510,20,114,41,4100,48.80952381,0,2025-10-12 19:29:55,6978008,2,Responses,58,41,,,,4,2
637510,20,114,41,4100,48.80952381,0,2025-10-12 19:29:55,6978008,3,Reaction Time,,,,,,,
637510,20,114,41,4100,48.80952381,0,2025-10-12 19:29:55,6978008,4,Level,,,,16,"6:1:4,11:1:9,16:1:15,16:2:15,17:1:15",,
637510,20,114,41,4100,48.80952381,0,2025-10-12 19:29:55,6978008,6,Bonus Awards,,,0,,,,
672290,20,114,1,100,1.19047619,0,2025-10-12 19:29:20,6978006,2,Responses,4,1,,,,0,1
672290,20,114,1,100,1.19047619,0,2025-10-12 19:29:20,6978006,3,Reaction Time,,,,,,,
672290,20,114,1,100,1.19047619,0,2025-10-12 19:29:20,6978006,4,Level,,,,2,"2:1:1,2:2:1,2:3:1,3:1:1,3:2:2",,
672290,20,114,1,100,1.19047619,0,2025-10-12 19:29:20,6978006,6,Bonus Awards,,,0,,,,
694088,20,114,6,600,7.142857143,0,2025-10-12 19:28:00,6978003,2,Responses,10,6,,,,0,0
694088,20,114,6,600,7.142857143,0,2025-10-12 19:28:00,6978003,3,Reaction Time,,,,,,,
694088,20,114,6,600,7.142857143,0,2025-10-12 19:28:00,6978003,4,Level,,,,5,"5:1:3,5:2:3,5:3:4,6:1:4,6:2:4",,
694088,20,114,6,600,7.142857143,0,2025-10-12 19:28:00,6978003,6,Bonus Awards,,,0,,,,
694094,20,114,29,2900,34.52380952,0,2025-10-12 19:27:27,6978002,2,Responses,30,29,,,,0,6
694094,20,114,29,2900,34.52380952,0,2025-10-12 19:27:27,6978002,3,Reaction Time,,,,,,,
694094,20,114,29,2900,34.52380952,0,2025-10-12 19:27:27,6978002,4,Level,,,,12,"12:1:10,12:2:10,12:3:11,13:1:11,13:2:12",,
694094,20,114,29,2900,34.52380952,0,2025-10-12 19:27:27,6978002,6,Bonus Awards,,,0,,,,
693563,20,114,26,2600,30.95238095,0,2025-10-12 18:52:20,6977943,2,Responses,26,26,,,,4,2
693563,20,114,26,2600,30.95238095,0,2025-10-12 18:52:20,6977943,3,Reaction Time,,,,,,,
693563,20,114,26,2600,30.95238095,0,2025-10-12 18:52:20,6977943,4,Level,,,,11,"11:1:9,11:2:10,12:1:10,12:2:10,12:3:11",,
693563,20,114,26,2600,30.95238095,0,2025-10-12 18:52:20,6977943,6,Bonus Awards,,,0,,,,
692437,20,114,11,1100,13.0952381,0,2025-10-12 18:35:43,6977926,2,Responses,14,11,,,,0,4
692437,20,114,11,1100,13.0952381,0,2025-10-12 18:35:43,6977926,3,Reaction Time,,,,,,,
692437,20,114,11,1100,13.0952381,0,2025-10-12 18:35:43,6977926,4,Level,,,,7,"2:1:2,6:1:5,7:1:5,7:2:6,8:1:6",,
692437,20,114,11,1100,13.0952381,0,2025-10-12 18:35:43,6977926,6,Bonus Awards,,,0,,,,
694087,20,114,53,5300,63.0952381,0,2025-10-12 18:08:20,6977891,2,Responses,61,53,,,,6,4
694087,20,114,53,5300,63.0952381,0,2025-10-12 18:08:20,6977891,3,Reaction Time,,,,,,,
694087,20,114,53,5300,63.0952381,0,2025-10-12 18:08:20,6977891,4,Level,,,,20,"15:1:14,19:1:17,19:2:18,21:1:20,21:2:20",,
694087,20,114,53,5300,63.0952381,0,2025-10-12 18:08:20,6977891,6,Bonus Awards,,,0,,,,
694081,20,114,22,2200,26.19047619,0,2025-10-12 17:56:56,6977871,2,Responses,27,22,,,,0,4
694081,20,114,22,2200,26.19047619,0,2025-10-12 17:56:56,6977871,3,Reaction Time,,,,,,,
694081,20,114,22,2200,26.19047619,0,2025-10-12 17:56:56,6977871,4,Level,,,,10,"6:1:4,6:2:5,9:1:7,9:2:8,11:1:10",,
694081,20,114,22,2200,26.19047619,0,2025-10-12 17:56:56,6977871,6,Bonus Awards,,,0,,,,
394127,20,114,45,4500,53.57142857,0,2025-10-12 17:54:01,6977868,2,Responses,50,45,,,,1,2
394127,20,114,45,4500,53.57142857,0,2025-10-12 17:54:01,6977868,3,Reaction Time,,,,,,,
394127,20,114,45,4500,53.57142857,0,2025-10-12 17:54:01,6977868,4,Level,,,,18,"13:1:11,13:2:12,18:1:17,18:2:17,19:1:17",,
394127,20,114,45,4500,53.57142857,0,2025-10-12 17:54:01,6977868,6,Bonus Awards,,,0,,,,
692433,20,114,43,4300,51.19047619,0,2025-10-12 17:43:42,6977851,2,Responses,45,43,,,,2,6
692433,20,114,43,4300,51.19047619,0,2025-10-12 17:43:42,6977851,3,Reaction Time,,,,,,,
692433,20,114,43,4300,51.19047619,0,2025-10-12 17:43:42,6977851,4,Level,,,,17,"12:1:11,14:1:13,17:1:16,18:1:16,18:2:17",,
692433,20,114,43,4300,51.19047619,0,2025-10-12 17:43:42,6977851,6,Bonus Awards,,,0,,,,
693932,20,114,30,3000,35.71428571,0,2025-10-12 17:32:46,6977837,2,Responses,32,30,,,,1,3
693932,20,114,30,3000,35.71428571,0,2025-10-12 17:32:46,6977837,3,Reaction Time,,,,,,,
693932,20,114,30,3000,35.71428571,0,2025-10-12 17:32:46,6977837,4,Level,,,,12,"6:1:5,12:1:10,12:2:11,13:1:11,13:2:12",,
693932,20,114,30,3000,35.71428571,0,2025-10-12 17:32:46,6977837,6,Bonus Awards,,,0,,,,
693126,20,114,33,3300,39.28571429,0,2025-10-12 17:23:14,6977819,2,Responses,37,33,,,,0,3
693126,20,114,33,3300,39.28571429,0,2025-10-12 17:23:14,6977819,3,Reaction Time,,,,,,,
693126,20,114,33,3300,39.28571429,0,2025-10-12 17:23:14,6977819,4,Level,,,,13,"13:1:11,13:2:12,14:1:12,14:2:13,14:3:13",,
693126,20,114,33,3300,39.28571429,0,2025-10-12 17:23:14,6977819,6,Bonus Awards,,,0,,,,
693932,20,114,30,3000,35.71428571,0,2025-10-12 16:48:17,6977784,2,Responses,32,30,,,,2,5
693932,20,114,30,3000,35.71428571,0,2025-10-12 16:48:17,6977784,3,Reaction Time,,,,,,,
693932,20,114,30,3000,35.71428571,0,2025-10-12 16:48:17,6977784,4,Level,,,,12,"5:1:3,12:1:10,12:2:11,13:1:11,13:2:12",,
693932,20,114,30,3000,35.71428571,0,2025-10-12 16:48:17,6977784,6,Bonus Awards,,,0,,,,
688584,20,114,14,1400,16.66666667,0,2025-10-12 16:47:24,6977783,2,Responses,14,14,,,,0,6
688584,20,114,14,1400,16.66666667,0,2025-10-12 16:47:24,6977783,3,Reaction Time,,,,,,,
688584,20,114,14,1400,16.66666667,0,2025-10-12 16:47:24,6977783,4,Level,,,,8,"7:1:5,7:2:5,8:1:6,8:2:6,9:1:7",,
688584,20,114,14,1400,16.66666667,0,2025-10-12 16:47:24,6977783,6,Bonus Awards,,,0,,,,
691826,20,114,24,2400,28.57142857,0,2025-10-12 16:43:49,6977777,2,Responses,26,24,,,,0,10
691826,20,114,24,2400,28.57142857,0,2025-10-12 16:43:49,6977777,3,Reaction Time,,,,,,,
691826,20,114,24,2400,28.57142857,0,2025-10-12 16:43:49,6977777,4,Level,,,,11,"9:1:7,10:1:9,11:1:9,12:1:10,12:2:10",,
691826,20,114,24,2400,28.57142857,0,2025-10-12 16:43:49,6977777,6,Bonus Awards,,,0,,,,
694040,20,114,20,2000,23.80952381,0,2025-10-12 16:36:44,6977764,2,Responses,21,20,,,,1,7
694040,20,114,20,2000,23.80952381,0,2025-10-12 16:36:44,6977764,3,Reaction Time,,,,,,,
694040,20,114,20,2000,23.80952381,0,2025-10-12 16:36:44,6977764,4,Level,,,,9,"7:1:5,8:1:6,8:2:6,10:1:8,10:2:8",,
694040,20,114,20,2000,23.80952381,0,2025-10-12 16:36:44,6977764,6,Bonus Awards,,,0,,,,
689989,20,114,27,2700,32.14285714,0,2025-10-12 16:21:09,6977717,2,Responses,32,27,,,,2,3
689989,20,114,27,2700,32.14285714,0,2025-10-12 16:21:09,6977717,3,Reaction Time,,,,,,,
689989,20,114,27,2700,32.14285714,0,2025-10-12 16:21:09,6977717,4,Level,,,,11,"9:1:8,11:1:9,12:1:10,12:2:10,12:3:11",,
689989,20,114,27,2700,32.14285714,0,2025-10-12 16:21:09,6977717,6,Bonus Awards,,,0,,,,
694063,20,114,27,2700,32.14285714,0,2025-10-12 16:14:09,6977696,2,Responses,28,27,,,,0,2
694063,20,114,27,2700,32.14285714,0,2025-10-12 16:14:09,6977696,3,Reaction Time,,,,,,,
694063,20,114,27,2700,32.14285714,0,2025-10-12 16:14:09,6977696,4,Level,,,,11,"8:1:7,10:1:8,11:1:9,12:1:10,12:2:11",,
694063,20,114,27,2700,32.14285714,0,2025-10-12 16:14:09,6977696,6,Bonus Awards,,,0,,,,
694048,20,114,29,2900,34.52380952,0,2025-10-12 16:05:34,6977674,2,Responses,29,29,,,,3,6
694048,20,114,29,2900,34.52380952,0,2025-10-12 16:05:34,6977674,3,Reaction Time,,,,,,,
694048,20,114,29,2900,34.52380952,0,2025-10-12 16:05:34,6977674,4,Level,,,,12,"11:1:9,11:2:9,12:1:10,12:2:11,13:1:12",,
694048,20,114,29,2900,34.52380952,0,2025-10-12 16:05:34,6977674,6,Bonus Awards,,,0,,,,
598044,20,114,106,10600,100,0,2025-10-12 15:43:57,6977622,2,Responses,109,106,,,,6,1
598044,20,114,106,10600,100,0,2025-10-12 15:43:57,6977622,3,Reaction Time,,,,,,,
598044,20,114,106,10600,100,0,2025-10-12 15:43:57,6977622,4,Level,,,,29,"27:1:25,27:2:26,30:1:30,30:2:30,30:3:30",,
598044,20,114,106,10600,100,0,2025-10-12 15:43:57,6977622,6,Bonus Awards,,,0,,,,
694052,20,114,43,4300,51.19047619,0,2025-10-12 15:42:36,6977617,2,Responses,47,43,,,,9,1
694052,20,114,43,4300,51.19047619,0,2025-10-12 15:42:36,6977617,3,Reaction Time,,,,,,,
694052,20,114,43,4300,51.19047619,0,2025-10-12 15:42:36,6977617,4,Level,,,,17,"11:1:9,14:1:13,17:1:16,18:1:16,18:2:17",,
694052,20,114,43,4300,51.19047619,0,2025-10-12 15:42:36,6977617,6,Bonus Awards,,,0,,,,
694039,20,114,40,4000,47.61904762,0,2025-10-12 15:28:21,6977583,2,Responses,48,40,,,,3,4
694039,20,114,40,4000,47.61904762,0,2025-10-12 15:28:21,6977583,3,Reaction Time,,,,,,,
694039,20,114,40,4000,47.61904762,0,2025-10-12 15:28:21,6977583,4,Level,,,,16,"13:1:12,16:1:14,16:2:15,16:3:15,17:1:15",,
694039,20,114,40,4000,47.61904762,0,2025-10-12 15:28:21,6977583,6,Bonus Awards,,,0,,,,
694042,20,114,39,3900,46.42857143,0,2025-10-12 15:27:36,6977582,2,Responses,43,39,,,,0,12
694042,20,114,39,3900,46.42857143,0,2025-10-12 15:27:36,6977582,3,Reaction Time,,,,,,,
694042,20,114,39,3900,46.42857143,0,2025-10-12 15:27:36,6977582,4,Level,,,,16,"12:1:11,13:1:12,14:1:13,16:1:15,17:1:15",,
694042,20,114,39,3900,46.42857143,0,2025-10-12 15:27:36,6977582,6,Bonus Awards,,,0,,,,
693264,20,114,70,7000,83.33333333,0,2025-10-12 15:27:21,6977581,2,Responses,72,70,,,,4,4
693264,20,114,70,7000,83.33333333,0,2025-10-12 15:27:21,6977581,3,Reaction Time,,,,,,,
693264,20,114,70,7000,83.33333333,0,2025-10-12 15:27:21,6977581,4,Level,,,,26,"25:1:24,26:1:25,26:2:25,27:1:25,27:2:26",,
693264,20,114,70,7000,83.33333333,0,2025-10-12 15:27:21,6977581,6,Bonus Awards,,,0,,,,
693547,20,114,48,4800,57.14285714,0,2025-10-12 15:26:12,6977577,2,Responses,53,48,,,,5,4
693547,20,114,48,4800,57.14285714,0,2025-10-12 15:26:12,6977577,3,Reaction Time,,,,,,,
693547,20,114,48,4800,57.14285714,0,2025-10-12 15:26:12,6977577,4,Level,,,,19,"12:1:10,13:1:11,16:1:14,17:1:16,20:1:18",,
693547,20,114,48,4800,57.14285714,0,2025-10-12 15:26:12,6977577,6,Bonus Awards,,,0,,,,
691871,20,114,33,3300,39.28571429,0,2025-10-12 15:21:23,6977567,2,Responses,33,33,,,,2,8
691871,20,114,33,3300,39.28571429,0,2025-10-12 15:21:23,6977567,3,Reaction Time,,,,,,,
691871,20,114,33,3300,39.28571429,0,2025-10-12 15:21:23,6977567,4,Level,,,,14,"11:1:9,11:2:9,12:1:10,12:2:11,15:1:13",,
691871,20,114,33,3300,39.28571429,0,2025-10-12 15:21:23,6977567,6,Bonus Awards,,,0,,,,
687599,20,114,50,5000,59.52380952,0,2025-10-12 11:52:06,6977384,2,Responses,54,50,,,,1,2
687599,20,114,50,5000,59.52380952,0,2025-10-12 11:52:06,6977384,3,Reaction Time,,,,,,,
687599,20,114,50,5000,59.52380952,0,2025-10-12 11:52:06,6977384,4,Level,,,,19,"19:1:17,19:2:18,20:1:18,20:2:19,20:3:19",,
687599,20,114,50,5000,59.52380952,0,2025-10-12 11:52:06,6977384,6,Bonus Awards,,,0,,,,
692454,20,114,49,4900,58.33333333,0,2025-10-12 11:40:18,6977375,2,Responses,51,49,,,,3,0
692454,20,114,49,4900,58.33333333,0,2025-10-12 11:40:18,6977375,3,Reaction Time,,,,,,,
692454,20,114,49,4900,58.33333333,0,2025-10-12 11:40:18,6977375,4,Level,,,,19,"18:1:17,19:1:17,19:2:18,20:1:18,20:2:19",,
692454,20,114,49,4900,58.33333333,0,2025-10-12 11:40:18,6977375,6,Bonus Awards,,,0,,,,
691939,20,114,41,4100,48.80952381,0,2025-10-12 11:06:54,6977353,2,Responses,46,41,,,,22,6
691939,20,114,41,4100,48.80952381,0,2025-10-12 11:06:54,6977353,3,Reaction Time,,,,,,,
691939,20,114,41,4100,48.80952381,0,2025-10-12 11:06:54,6977353,4,Level,,,,16,"12:1:10,15:1:13,15:2:14,17:1:16,17:2:16",,
691939,20,114,41,4100,48.80952381,0,2025-10-12 11:06:54,6977353,6,Bonus Awards,,,0,,,,
693543,20,114,79,7900,94.04761905,0,2025-10-12 10:13:17,6977324,2,Responses,98,79,,,,31,8
693543,20,114,79,7900,94.04761905,0,2025-10-12 10:13:17,6977324,3,Reaction Time,,,,,,,
693543,20,114,79,7900,94.04761905,0,2025-10-12 10:13:17,6977324,4,Level,,,,29,"13:1:11,25:1:23,25:2:24,27:1:25,30:1:28",,
693543,20,114,79,7900,94.04761905,0,2025-10-12 10:13:17,6977324,6,Bonus Awards,,,0,,,,
693996,20,114,26,2600,30.95238095,0,2025-10-12 10:06:21,6977321,2,Responses,28,26,,,,0,3
693996,20,114,26,2600,30.95238095,0,2025-10-12 10:06:21,6977321,3,Reaction Time,,,,,,,
693996,20,114,26,2600,30.95238095,0,2025-10-12 10:06:21,6977321,4,Level,,,,11,"11:1:9,12:1:10,12:2:10,12:3:10,12:4:11",,
693996,20,114,26,2600,30.95238095,0,2025-10-12 10:06:21,6977321,6,Bonus Awards,,,0,,,,
693976,20,114,45,4500,53.57142857,0,2025-10-12 07:57:28,6977257,2,Responses,46,45,,,,1,6
693976,20,114,45,4500,53.57142857,0,2025-10-12 07:57:28,6977257,3,Reaction Time,,,,,,,
693976,20,114,45,4500,53.57142857,0,2025-10-12 07:57:28,6977257,4,Level,,,,18,"12:1:10,12:2:11,18:1:17,18:2:17,19:1:17",,
693976,20,114,45,4500,53.57142857,0,2025-10-12 07:57:28,6977257,6,Bonus Awards,,,0,,,,
691910,20,114,52,5200,61.9047619,0,2025-10-12 07:13:19,6977207,2,Responses,54,52,,,,3,8
691910,20,114,52,5200,61.9047619,0,2025-10-12 07:13:19,6977207,3,Reaction Time,,,,,,,
691910,20,114,52,5200,61.9047619,0,2025-10-12 07:13:19,6977207,4,Level,,,,20,"17:1:15,18:1:16,18:2:17,21:1:19,21:2:20",,
691910,20,114,52,5200,61.9047619,0,2025-10-12 07:13:19,6977207,6,Bonus Awards,,,0,,,,
693980,20,114,21,2100,25,0,2025-10-12 07:07:23,6977203,2,Responses,24,21,,,,0,4
693980,20,114,21,2100,25,0,2025-10-12 07:07:23,6977203,3,Reaction Time,,,,,,,
693980,20,114,21,2100,25,0,2025-10-12 07:07:23,6977203,4,Level,,,,10,"9:1:8,10:1:8,10:2:8,11:1:9,11:2:9",,
693980,20,114,21,2100,25,0,2025-10-12 07:07:23,6977203,6,Bonus Awards,,,0,,,,
693977,20,114,42,4200,50,0,2025-10-12 07:04:37,6977199,2,Responses,46,42,,,,1,6
693977,20,114,42,4200,50,0,2025-10-12 07:04:37,6977199,3,Reaction Time,,,,,,,
693977,20,114,42,4200,50,0,2025-10-12 07:04:37,6977199,4,Level,,,,17,"6:1:4,13:1:11,17:1:16,17:2:16,18:1:16",,
693977,20,114,42,4200,50,0,2025-10-12 07:04:37,6977199,6,Bonus Awards,,,0,,,,
693976,20,114,30,3000,35.71428571,0,2025-10-12 06:35:03,6977173,2,Responses,34,30,,,,0,10
693976,20,114,30,3000,35.71428571,0,2025-10-12 06:35:03,6977173,3,Reaction Time,,,,,,,
693976,20,114,30,3000,35.71428571,0,2025-10-12 06:35:03,6977173,4,Level,,,,13,"11:1:9,12:1:10,12:2:11,12:3:11,14:1:12",,
693976,20,114,30,3000,35.71428571,0,2025-10-12 06:35:03,6977173,6,Bonus Awards,,,0,,,,
693974,20,114,38,3800,45.23809524,0,2025-10-12 05:47:44,6977119,2,Responses,42,38,,,,1,2
693974,20,114,38,3800,45.23809524,0,2025-10-12 05:47:44,6977119,3,Reaction Time,,,,,,,
693974,20,114,38,3800,45.23809524,0,2025-10-12 05:47:44,6977119,4,Level,,,,15,"14:1:12,14:2:13,15:1:13,15:2:14,16:1:15",,
693974,20,114,38,3800,45.23809524,0,2025-10-12 05:47:44,6977119,6,Bonus Awards,,,0,,,,
693971,20,114,24,2400,28.57142857,0,2025-10-12 05:46:28,6977118,2,Responses,25,24,,,,0,3
693971,20,114,24,2400,28.57142857,0,2025-10-12 05:46:28,6977118,3,Reaction Time,,,,,,,
693971,20,114,24,2400,28.57142857,0,2025-10-12 05:46:28,6977118,4,Level,,,,11,"9:1:8,10:1:9,11:1:9,11:2:9,12:1:10",,
693971,20,114,24,2400,28.57142857,0,2025-10-12 05:46:28,6977118,6,Bonus Awards,,,0,,,,
693972,20,114,38,3800,45.23809524,0,2025-10-12 05:17:18,6977082,2,Responses,47,38,,,,0,8
693972,20,114,38,3800,45.23809524,0,2025-10-12 05:17:18,6977082,3,Reaction Time,,,,,,,
693972,20,114,38,3800,45.23809524,0,2025-10-12 05:17:18,6977082,4,Level,,,,15,"14:1:12,15:1:13,15:2:14,15:3:14,16:1:14",,
693972,20,114,38,3800,45.23809524,0,2025-10-12 05:17:18,6977082,6,Bonus Awards,,,0,,,,
693844,20,114,7,700,8.333333333,0,2025-10-12 04:48:59,6977057,2,Responses,9,7,,,,1,1
693844,20,114,7,700,8.333333333,0,2025-10-12 04:48:59,6977057,3,Reaction Time,,,,,,,
693844,20,114,7,700,8.333333333,0,2025-10-12 04:48:59,6977057,4,Level,,,,5,"5:1:3,5:2:4,6:1:4,6:2:4,6:3:5",,
693844,20,114,7,700,8.333333333,0,2025-10-12 04:48:59,6977057,6,Bonus Awards,,,0,,,,
693970,20,114,35,3500,41.66666667,0,2025-10-12 04:41:59,6977050,2,Responses,40,35,,,,1,1
693970,20,114,35,3500,41.66666667,0,2025-10-12 04:41:59,6977050,3,Reaction Time,,,,,,,
693970,20,114,35,3500,41.66666667,0,2025-10-12 04:41:59,6977050,4,Level,,,,14,"11:1:9,13:1:11,15:1:13,15:2:14,15:3:14",,
693970,20,114,35,3500,41.66666667,0,2025-10-12 04:41:59,6977050,6,Bonus Awards,,,0,,,,
693936,20,114,29,2900,34.52380952,0,2025-10-12 04:33:02,6977034,2,Responses,31,29,,,,1,2
693936,20,114,29,2900,34.52380952,0,2025-10-12 04:33:02,6977034,3,Reaction Time,,,,,,,
693936,20,114,29,2900,34.52380952,0,2025-10-12 04:33:02,6977034,4,Level,,,,12,"11:1:9,12:1:10,12:2:10,12:3:11,13:1:12",,
693936,20,114,29,2900,34.52380952,0,2025-10-12 04:33:02,6977034,6,Bonus Awards,,,0,,,,
693967,20,114,16,1600,19.04761905,0,2025-10-12 04:31:56,6977031,2,Responses,17,16,,,,0,1
693967,20,114,16,1600,19.04761905,0,2025-10-12 04:31:56,6977031,3,Reaction Time,,,,,,,
693967,20,114,16,1600,19.04761905,0,2025-10-12 04:31:56,6977031,4,Level,,,,8,"8:1:6,8:2:7,9:1:7,9:2:7,9:3:8",,
693967,20,114,16,1600,19.04761905,0,2025-10-12 04:31:56,6977031,6,Bonus Awards,,,0,,,,
693969,20,114,12,1200,14.28571429,0,2025-10-12 04:23:58,6977013,2,Responses,14,12,,,,1,0
693969,20,114,12,1200,14.28571429,0,2025-10-12 04:23:58,6977013,3,Reaction Time,,,,,,,
693969,20,114,12,1200,14.28571429,0,2025-10-12 04:23:58,6977013,4,Level,,,,7,"6:1:5,7:1:5,7:2:5,7:3:6,8:1:6",,
693969,20,114,12,1200,14.28571429,0,2025-10-12 04:23:58,6977013,6,Bonus Awards,,,0,,,,
693901,20,114,27,2700,32.14285714,0,2025-10-12 04:15:39,6976994,2,Responses,32,27,,,,3,12
693901,20,114,27,2700,32.14285714,0,2025-10-12 04:15:39,6976994,3,Reaction Time,,,,,,,
693901,20,114,27,2700,32.14285714,0,2025-10-12 04:15:39,6976994,4,Level,,,,11,"7:1:5,10:1:8,10:2:8,11:1:9,12:1:10",,
693901,20,114,27,2700,32.14285714,0,2025-10-12 04:15:39,6976994,6,Bonus Awards,,,0,,,,
693956,20,114,30,3000,35.71428571,0,2025-10-12 04:11:42,6976980,2,Responses,31,30,,,,1,5
693956,20,114,30,3000,35.71428571,0,2025-10-12 04:11:42,6976980,3,Reaction Time,,,,,,,
